"rel_path","folder","filename","conformance","status","error","size_mb","modified","mat_format","read_method","n_vars","vars","data_var","n_rows","n_cols","matrix_class","matrix_mb","inferred_version","file_version","effective_version","expected_cols","cols_ok","version_conflict","has_timestamps","ts_len","has_variablenames","variable_names","has_ampsettings","ampsettings_kb","has_metadata","has_machinename","n_meta_fields","missing_fields","extra_fields","rate_hz","dyno_gain","read_secs","m_SampleName","m_OpType","m_Operation","m_OperationType","m_TriggerTime","m_Rate","m_CutDiameter","m_SurfaceSpeed","m_MaxRPM","m_Notes","m_Feed","m_DepthOfCut","m_Insert","m_EdgeID","m_Machine","m_Tool","m_New_Edge","m_Swarf","m_SwarfID","m_Coolant","m_fileVersion","m_Dyno","m_Stream1","conformance_v2"
"10. FRF Matrix + Extra\3. Data\ITP Samples\98-AA-MF-2024-11-1\98-AA-MF-2024-11-1-F3-30MPM_0.1feed_0.1DoC.mat","10. FRF Matrix + Extra\3. Data\ITP Samples\98-AA-MF-2024-11-1","98-AA-MF-2024-11-1-F3-30MPM_0.1feed_0.1DoC.mat","A - current","ok","","567.600456","2024-12-10 15:53:16","v6/v7","whos -file","4","AmpSettings|DATA|VariableNames|metadata","DATA","9630720","10","double","770.4576","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","23","","","25600","100","41.7164358","98-AA-MF-2024-11-1","VC","Turning","Finishing","2024-12-10T15:46:32.371Z","25600","80","30","2000","Starting: 15.25 mm","0.1","0.2","CNMG120408-SM H13A","","NLX-2500 | 700","QS-PCLNL 2525-12C","false","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"10. FRF Matrix + Extra\3. Data\ITP Samples\98-AA-MF-2024-11-1\98-AA-MF-2024-11-1-F4-30MPM_0.1feed_0.1DoC.mat","10. FRF Matrix + Extra\3. Data\ITP Samples\98-AA-MF-2024-11-1","98-AA-MF-2024-11-1-F4-30MPM_0.1feed_0.1DoC.mat","A - current","ok","","1316.354939","2024-12-10 16:08:51","v6/v7","whos -file","4","AmpSettings|DATA|VariableNames|metadata","DATA","21050880","10","double","1684.0704","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","23","","","25600","100","80.7911216","98-AA-MF-2024-11-1","VC","Turning","Finishing","2024-12-10T15:54:30.171Z","25600","80","30","2000","Starting: 14.65 mm Gain 35","0.1","0.2","CNMG120408-SM H13A","","NLX-2500 | 700","QS-PCLNL 2525-12C","false","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"10. FRF Matrix + Extra\3. Data\ITP Samples\98-AA-MF-2024-11-1\98-AA-MF-2024-11-1-F5-30MPM_0.1feed_0.1DoC.mat","10. FRF Matrix + Extra\3. Data\ITP Samples\98-AA-MF-2024-11-1","98-AA-MF-2024-11-1-F5-30MPM_0.1feed_0.1DoC.mat","A - current","ok","","249.228123","2024-12-11 11:09:24","v6/v7","whos -file","4","AmpSettings|DATA|VariableNames|metadata","DATA","3957760","10","double","316.6208","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","23","","","25600","35","80.135513","98-AA-MF-2024-11-1","VC","Turning","Facing","2024-12-11T08:54:11.610Z","25600","80","30","1000","3 targets for tacho rpm","0.1","0.2","CNMG120408-SM H13A","","NLX-2500 | 700","QS-PCLNL 2525-12C","false","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"10. FRF Matrix + Extra\3. Data\ITP Samples\98-AA-MF-2024-11-1\98-AA-MF-2024-11-1-F6-30MPM_0.1feed_0.2DoC.mat","10. FRF Matrix + Extra\3. Data\ITP Samples\98-AA-MF-2024-11-1","98-AA-MF-2024-11-1-F6-30MPM_0.1feed_0.2DoC.mat","A - current","ok","","746.844438","2024-12-12 12:35:47","v6/v7","whos -file","4","AmpSettings|DATA|VariableNames|metadata","DATA","11921920","10","double","953.7536","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","23","","","25600","35","23.3790366","98-AA-MF-2024-11-1","","Turning","Facing","2024-12-11T09:08:42.697Z","25600","80","30","2000","Range 350 N","0.1","0.1","CNMNG120408-SM H13A","","NLX-2500 | 700","QS-PCLNL 2525-12C","false","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"10. FRF Matrix + Extra\3. Data\ITP Samples\98-AA-MF-2024-11-1\98-AA-MF-2024-11-1-F7-30MPM_0.1feed_0.2DoC.mat","10. FRF Matrix + Extra\3. Data\ITP Samples\98-AA-MF-2024-11-1","98-AA-MF-2024-11-1-F7-30MPM_0.1feed_0.2DoC.mat","A - current","ok","","1186.326224","2024-12-11 09:35:55","v6/v7","whos -file","4","AmpSettings|DATA|VariableNames|metadata","DATA","19217920","10","double","1537.4336","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","23","","","25600","35","92.4211225","98-AA-MF-2024-11-1","VC","Turning","Facing","2024-12-11T09:23:08.868Z","25600","80","30","2000","Range 350 N","0.1","0.2","CNMNG120408-SM H13A","","NLX-2500 | 700","QS-PCLNL 2525-12C","false","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"10. FRF Matrix + Extra\3. Data\ITP Samples\98-AA-MF-2024-11-1\98-AA-MF-2024-11-1-F8-30MPM_0.1feed_0.2DoC.mat","10. FRF Matrix + Extra\3. Data\ITP Samples\98-AA-MF-2024-11-1","98-AA-MF-2024-11-1-F8-30MPM_0.1feed_0.2DoC.mat","A - current","ok","","1919.238283","2024-12-11 10:08:13","v7.3 (HDF5)","matfile (partial)","4","AmpSettings|DATA|VariableNames|metadata","DATA","30016000","10","double","2401.28","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","23","","","25600","45","146.7351533","98-AA-MF-2024-11-1","VC","Turning","Facing","2024-12-11T09:46:30.512Z","25600","80","30","2000","Starting at 11.2 mm thickness. Broke through in the end","0.1","0.2","CNMG120408-SM H13A","","NLX-2500 | 700","QS-PCLNL 2525-12C","false","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"10. FRF Matrix + Extra\3. Data\ITP Samples\98-AA-MF-2024-11-1\98-AA-MF-2024-11-1-R1-30MPM_0.15feed_0.3DoC.mat","10. FRF Matrix + Extra\3. Data\ITP Samples\98-AA-MF-2024-11-1","98-AA-MF-2024-11-1-R1-30MPM_0.15feed_0.3DoC.mat","A - current","ok","","110.559861","2024-12-10 15:00:56","v6/v7","whos -file","4","AmpSettings|DATA|VariableNames|metadata","DATA","1763840","10","double","141.1072","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","23","","","25600","25","23.1032678","98-AA-MF-2024-11-1","VC","Turning","Facing","2024-12-10T14:41:40.965Z","25600","80","30","2000","Clean up","0.1","0.1","CNMG120408-SM H13A","1","NLX-2500 | 700","QS-PCLNL 2525-12C","true","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"10. FRF Matrix + Extra\3. Data\ITP Samples\98-AA-MF-2024-11-1\98-AA-MF-2024-11-1-R2-30MPM_0.15feed_0.3DoC.mat","10. FRF Matrix + Extra\3. Data\ITP Samples\98-AA-MF-2024-11-1","98-AA-MF-2024-11-1-R2-30MPM_0.15feed_0.3DoC.mat","A - current","ok","","105.365353","2024-12-10 15:00:43","v6/v7","whos -file","4","AmpSettings|DATA|VariableNames|metadata","DATA","2163200","10","double","173.056","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","23","","","25600","25","2.3589751","98-AA-MF-2024-11-1","VC","Turning","Facing","2024-12-10T14:50:58.465Z","25600","80","30","1000","roughing","0.1","0.1","CNMG120408-SM H13A","1","NLX-2500 | 700","QS-PCLNL 2525-12C","false","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"10. FRF Matrix + Extra\3. Data\ITP Samples\98-AA-MF-2024-11-1\98-AA-MF-2024-11-1-R3-30MPM_0.15feed_0.3DoC.mat","10. FRF Matrix + Extra\3. Data\ITP Samples\98-AA-MF-2024-11-1","98-AA-MF-2024-11-1-R3-30MPM_0.15feed_0.3DoC.mat","A - current","ok","","109.719685","2024-12-10 15:03:24","v6/v7","whos -file","4","AmpSettings|DATA|VariableNames|metadata","DATA","1743360","10","double","139.4688","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","23","","","25600","25","56.9998653","98-AA-MF-2024-11-1","VC","Turning","Roughing","2024-12-10T15:01:45.880Z","25600","80","30","2000","roughing","0.15","0.3","CNMG120408-SM H13A-MF1 TS2000 (A41)","1","NLX-2500 | 700","QS-PCLNL 2525-12C","false","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"10. FRF Matrix + Extra\3. Data\Josh Samples\112-AD-ME-2024-11-25-F10-30MPM_0.05feed_0.1DoC.mat","10. FRF Matrix + Extra\3. Data\Josh Samples","112-AD-ME-2024-11-25-F10-30MPM_0.05feed_0.1DoC.mat","A - current","ok","","376.66698","2024-12-10 09:01:20","v6/v7","whos -file","4","AmpSettings|DATA|VariableNames|metadata","DATA","5903360","10","double","472.2688","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","23","","","25600","25","44.4328916","112-AD-ME-2024-12-4","VC","Turning","Facing","2024-12-10T08:56:39.049Z","25600","80","30","2000","250N range","0.05","0.1","DNMG150604-MF1 890 (A41)","668f936d","NLX-2500 | 700","DDJNL2525X15JETI","true","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"10. FRF Matrix + Extra\3. Data\Josh Samples\112-AD-ME-2024-11-25-F11-30MPM_0.05feed_0.05DoC.mat","10. FRF Matrix + Extra\3. Data\Josh Samples","112-AD-ME-2024-11-25-F11-30MPM_0.05feed_0.05DoC.mat","A - current","ok","","1239.831634","2024-12-10 09:44:57","v6/v7","whos -file","4","AmpSettings|DATA|VariableNames|metadata","DATA","19991040","10","double","1599.2832","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","23","","","25600","25","82.6947699","112-AD-ME-2024-12-4","VC","Turning","Facing","2024-12-10T09:30:56.278Z","25600","80","30","2000","250N range","0.05","0.05","DCMW11T304F-L1 PCD20-MF1 TS2000 (A41)","1","NLX-2500 | 700","DDJCL2525X11JETI","true","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"10. FRF Matrix + Extra\3. Data\Josh Samples\112-AD-ME-2024-11-25-F12-30MPM_0.05feed_0.05DoC.mat","10. FRF Matrix + Extra\3. Data\Josh Samples","112-AD-ME-2024-11-25-F12-30MPM_0.05feed_0.05DoC.mat","A - current","ok","","380.247452","2024-12-10 13:42:01","v6/v7","whos -file","4","AmpSettings|DATA|VariableNames|metadata","DATA","5949440","10","double","475.9552","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","23","","","25600","25","27.7064775","112-AD-ME-2024-12-4","VC","Turning","Facing","2024-12-10T13:37:36.173Z","25600","80","30","2000","250N range","0.05","0.05","DCMW11T304F-L1 PCD20-MF1 TS2000 (A41)","1","NLX-2500 | 700","DDJCL2525X11JETI","true","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"10. FRF Matrix + Extra\3. Data\Josh Samples\112-AD-ME-2024-11-25-F13-100MPM_0.05feed_0.05DoC.mat","10. FRF Matrix + Extra\3. Data\Josh Samples","112-AD-ME-2024-11-25-F13-100MPM_0.05feed_0.05DoC.mat","A - current","ok","","108.237883","2024-12-10 14:00:25","v6/v7","whos -file","4","AmpSettings|DATA|VariableNames|metadata","DATA","1689600","10","double","135.168","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","23","","","25600","25","2.2250657","112-AD-ME-2024-12-4","VC","Turning","Facing","2024-12-10T13:57:33.267Z","25600","80","100","2000","250N range","0.05","0.05","DCMW11T304F-L1 PCD20-MF1 TS2000 (A41)","2","NLX-2500 | 700","DDJCL2525X11JETI","true","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"10. FRF Matrix + Extra\3. Data\Josh Samples\112-AD-ME-2024-11-25-F14-100MPM_0.05feed_0.05DoC.mat","10. FRF Matrix + Extra\3. Data\Josh Samples","112-AD-ME-2024-11-25-F14-100MPM_0.05feed_0.05DoC.mat","A - current","ok","","131.183583","2024-12-10 14:08:00","v6/v7","whos -file","4","AmpSettings|DATA|VariableNames|metadata","DATA","2027520","10","double","162.2016","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","23","","","25600","25","54.1338839","112-AD-ME-2024-12-4","VC","Turning","Facing","2024-12-10T14:06:06.231Z","25600","80","100","2000","PCD 100m/min with Soundcam data","0.05","0.05","DCMW11T304F-L1 PCD20","3","NLX-2500 | 700","DDJCL2525X11JETI","true","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"10. FRF Matrix + Extra\3. Data\Josh Samples\112-AD-ME-2024-11-25-F15-60MPM_0.05feed_0.05DoC.mat","10. FRF Matrix + Extra\3. Data\Josh Samples","112-AD-ME-2024-11-25-F15-60MPM_0.05feed_0.05DoC.mat","A - current","ok","","189.035711","2024-12-10 14:15:38","v6/v7","whos -file","4","AmpSettings|DATA|VariableNames|metadata","DATA","2941440","10","double","235.3152","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","23","","","25600","25","8.2941771","112-AD-ME-2024-12-4","VC","Turning","Facing","2024-12-10T14:13:12.989Z","25600","80","60","2000","PCD 60m/min with Soundcam data","0.05","0.05","DCMW11T304F-L1 PCD20","3","NLX-2500 | 700","DDJCL2525X11JETI","true","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"10. FRF Matrix + Extra\3. Data\Josh Samples\112-AD-ME-2024-11-25-F5-30MPM_0.1feed_0.1DoC.mat","10. FRF Matrix + Extra\3. Data\Josh Samples","112-AD-ME-2024-11-25-F5-30MPM_0.1feed_0.1DoC.mat","A - current","ok","","186.025378","2024-12-10 09:16:28","v6/v7","whos -file","4","AmpSettings|DATA|VariableNames|metadata","DATA","2913280","10","double","233.0624","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","23","","","25600","25","7.8995379","112-AD-ME-2024-12-4","VC","Turning","Facing","2024-12-10T09:13:48.166Z","25600","80","30","2000","250N range","0.1","0.1","DNMG150604-MF1 TS2000 (A41)","3e07a330","NLX-2500 | 700","DDJNL2525X15JETI","true","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"10. FRF Matrix + Extra\3. Data\Josh Samples\112-AD-ME-2024-11-25-F6-30MPM_0.05feed_0.1DoC.mat","10. FRF Matrix + Extra\3. Data\Josh Samples","112-AD-ME-2024-11-25-F6-30MPM_0.05feed_0.1DoC.mat","A - current","ok","","390.811835","2024-12-10 09:09:24","v6/v7","whos -file","4","AmpSettings|DATA|VariableNames|metadata","DATA","6120960","10","double","489.6768","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","23","","","25600","25","28.0104694","112-AD-ME-2024-12-4","VC","Turning","Facing","2024-12-10T09:03:56.570Z","25600","80","30","2000","250N range","0.05","0.1","DNMG150604-MF1 890 (A41)","668f936d","NLX-2500 | 700","DDJNL2525X15JETI","true","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"10. FRF Matrix + Extra\3. Data\Josh Samples\112-AD-ME-2024-11-25-F9-30MPM_0.1feed_0.1DoC_250N.mat","10. FRF Matrix + Extra\3. Data\Josh Samples","112-AD-ME-2024-11-25-F9-30MPM_0.1feed_0.1DoC_250N.mat","A - current","ok","","194.853271","2024-12-10 08:52:30","v6/v7","whos -file","4","AmpSettings|DATA|VariableNames|metadata","DATA","3056640","10","double","244.5312","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","23","","","25600","25","44.3810156","112-AD-ME-2024-12-4","VC","Turning","Facing","2024-12-10T08:50:08.935Z","25600","80","30","2000","250N range","0.1","0.1","DNMG150604-MF1 890 (A41)","4abc7501","NLX-2500 | 700","DDJNL2525X15JETI","true","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"10. FRF Matrix + Extra\3. Data\Josh Samples\112-AD-ME-2024-11-25-F9-30MPM_0.1feed_0.1DoC_500N.mat","10. FRF Matrix + Extra\3. Data\Josh Samples","112-AD-ME-2024-11-25-F9-30MPM_0.1feed_0.1DoC_500N.mat","A - current","ok","","222.915856","2024-12-10 08:45:04","v6/v7","whos -file","4","AmpSettings|DATA|VariableNames|metadata","DATA","3512320","10","double","280.9856","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","23","","","25600","50","5.7154383","112-AD-ME-2024-12-4","VC","Turning","Facing","2024-12-10T08:39:35.291Z","25600","80","30","2000","","0.1","0.1","DNMG150604-MF1 890 (A41)","4abc7501","NLX-2500 | 700","DDJNL2525X15JETI","true","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"11. LPC Trials (Dennis)\2. Data\Force\122-AA-MM-2025-6-2_Feed_0.1_DoC_0.1.mat","11. LPC Trials (Dennis)\2. Data\Force","122-AA-MM-2025-6-2_Feed_0.1_DoC_0.1.mat","A - current","ok","","5785.611364","2025-11-20 10:59:57","v7.3 (HDF5)","matfile (partial)","4","AmpSettings|DATA|VariableNames|metadata","DATA","89927680","10","double","7194.2144","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.396","1","0","23","","","51200","1","60.9387913","122-AA-MM-2025-6-2","VC","Turning","Facing","2025-11-20T10:24:16.762Z","51200","565","60","500","Flood coolant","0.1","0.1","CNMG 12 04 08-SM H13A","H13A-#4-fB","C-62","QS-PCLNL 2525-12C","true","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"11. LPC Trials (Dennis)\2. Data\Force\122-AA-MM-2025-6-5-F11-30MPM_0.1feed_0.1DoC.mat","11. LPC Trials (Dennis)\2. Data\Force","122-AA-MM-2025-6-5-F11-30MPM_0.1feed_0.1DoC.mat","A - current","ok","","11838.406208","2025-11-20 15:36:08","v7.3 (HDF5)","matfile (partial)","4","AmpSettings|DATA|VariableNames|metadata","DATA","182922240","10","double","14633.7792","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.396","1","0","23","","","51200","1","187.7403074","122-AA-MM-2025-6-2","VC","Turning","Finishing","2025-11-20T14:24:47.192Z","51200","565","30","500","","0.1","0.1","CNMG 12 04 08-SM H13A","H13A-#4-fD","C-62","QS-PCLNL 2525-12C","true","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"11. LPC Trials (Dennis)\2. Data\Force\122-AA-MM-2025-6-5-F2-30MPM_0.1feed_0.1DoC.mat","11. LPC Trials (Dennis)\2. Data\Force","122-AA-MM-2025-6-5-F2-30MPM_0.1feed_0.1DoC.mat","A - current","ok","","4545.261371","2025-11-18 15:00:39","v7.3 (HDF5)","matfile (partial)","4","AmpSettings|DATA|VariableNames|metadata","DATA","95080960","10","double","7606.4768","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.404","1","0","23","","","25600","1","157.4940474","122-AA-MM-2025-6-2","VC","Turning","Roughing","2025-11-18T13:49:30.624Z","25600","565","30","500","No sound dampening. Optimised ranges. Hall effect.","0.1","0.1","CNMG 12 04 08-SM H13A","jhgs68d","NLX-2500 | 700","QS-PCLNL 2525-12C","true","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"11. LPC Trials (Dennis)\2. Data\Force\122-AA-MM-2025-6-5-F3-60MPM_0.1feed_0.1DoC.mat","11. LPC Trials (Dennis)\2. Data\Force","122-AA-MM-2025-6-5-F3-60MPM_0.1feed_0.1DoC.mat","A - current","ok","","5882.636433","2025-11-19 07:37:22","v7.3 (HDF5)","matfile (partial)","4","AmpSettings|DATA|VariableNames|metadata","DATA","91223040","10","double","7297.8432","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.396","1","0","23","","","51200","1","170.4191959","122-AA-MM-2025-6-2","VC","Turning","Roughing","2025-11-18T15:29:02.660Z","51200","565","60","500","No sound isolation, only optimised ranges, not offsets. Hall effect","0.1","0.1","CNMG 12 04 08-SM H13A","kjkha7","C-62","QS-PCLNL 2525-12C","true","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"11. LPC Trials (Dennis)\2. Data\Force\122-AA-MM-2025-6-5-F4-60MPM_0.1feed_0.1DoC.mat","11. LPC Trials (Dennis)\2. Data\Force","122-AA-MM-2025-6-5-F4-60MPM_0.1feed_0.1DoC.mat","A - current","ok","","6027.068421","2025-11-19 08:10:10","v7.3 (HDF5)","matfile (partial)","4","AmpSettings|DATA|VariableNames|metadata","DATA","93752320","10","double","7500.1856","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.396","1","0","23","","","51200","1","213.4841612","122-AA-MM-2025-6-2","VC","Turning","Roughing","2025-11-19T07:30:05.826Z","51200","565","60","500","NO sound deadening. Hallf effect tachometer. Optimised ranges.","0.1","0.1","CNMG 12 04 08-SM H13A","bdhas8","C-62","QS-PCLNL 2525-12C","true","false","false","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"11. LPC Trials (Dennis)\2. Data\Force\122-AA-MM-2025-6-5-F6-90MPM_0.1feed_0.1DoC.mat","11. LPC Trials (Dennis)\2. Data\Force","122-AA-MM-2025-6-5-F6-90MPM_0.1feed_0.1DoC.mat","A - current","ok","","3925.101293","2025-11-19 12:08:40","v7.3 (HDF5)","matfile (partial)","4","AmpSettings|DATA|VariableNames|metadata","DATA","60907520","10","double","4872.6016","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.396","1","0","23","","","51200","1","91.8718645","122-AA-MM-2025-6-2","VC","Turning","Facing","2025-11-19T11:39:06.165Z","51200","565","90","500","","0.1","0.1","CNMG 12 04 08-SM H13A","dajhsv9","C-62","QS-PCLNL 2525-12C","true","true","true","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
"11. LPC Trials (Dennis)\2. Data\Force\122-AA-MM-2025-6-5-F7-120MPM_0.1feed_0.1DoC.mat","11. LPC Trials (Dennis)\2. Data\Force","122-AA-MM-2025-6-5-F7-120MPM_0.1feed_0.1DoC.mat","A - current","ok","","3024.483204","2025-11-19 13:21:10","v7.3 (HDF5)","matfile (partial)","4","AmpSettings|DATA|VariableNames|metadata","DATA","46699520","10","double","3735.9616","0.1","1","1","10","1","0","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.396","1","0","23","","","51200","1","66.2069984","122-AA-MM-2025-6-2","VC","Turning","Facing","2025-11-19T13:02:38.517Z","51200","565","120","500","","0.1","0.1","CNMG 12 04 08-SM H13A","dajhsv10","C-62","QS-PCLNL 2525-12C","true","true","true","0","1","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","A - current"
